bus_index,bus_label,true_vm_pu,true_va_deg,pandapower_vm_pu,pandapower_va_deg,pandapower_vm_err_pu,pandapower_va_err_deg,Rust_StateRustimation_vm_pu,Rust_StateRustimation_va_deg,Rust_StateRustimation_vm_err_pu,Rust_StateRustimation_va_err_deg
1702,1702,1.06249546,22.89456032,1.06371391,22.85678026,1.21845306e-03,3.77800533e-02,1.06386203,22.85012045,1.36656793e-03,4.44398712e-02
1703,1703,1.02432347,28.87375021,1.02517347,28.82404868,8.49995494e-04,4.97015300e-02,1.02522165,28.82179986,8.98181869e-04,5.19503475e-02
1704,1704,1.10797786,34.32177292,1.11012981,34.33258114,2.15195168e-03,1.08082268e-02,1.11015161,34.32571995,2.17374595e-03,3.94703428e-03
1705,1705,0.99772938,25.99042418,0.99727376,25.87189960,4.55624389e-04,1.18524586e-01,0.99721524,25.86587936,5.14142315e-04,1.24544825e-01
1706,1706,1.09210857,22.76219863,1.09222007,22.98778161,1.11498318e-04,2.25582975e-01,1.09236735,22.98097637,2.58783049e-04,2.18777738e-01
1707,1707,1.02406975,31.74964302,1.02517156,31.65421686,1.10180331e-03,9.54261632e-02,1.02470849,31.64095952,6.38740907e-04,1.08683502e-01
1708,1708,1.02406975,31.74964302,1.02228804,31.90243493,1.78171060e-03,1.52791908e-01,1.02234837,31.88821994,1.72138652e-03,1.38576911e-01
1709,1709,1.04222554,28.10942946,1.04285048,27.95696430,6.24936575e-04,1.52465166e-01,1.04289189,27.95528273,6.66340774e-04,1.54146733e-01
1710,1710,1.10778339,31.89055986,1.10691848,31.92970395,8.64910506e-04,3.91440896e-02,1.10694755,31.92298265,8.35847898e-04,3.24227910e-02
1711,1711,1.02801825,25.02114134,1.02896534,24.96763607,9.47097670e-04,5.35052721e-02,1.02906053,24.96442781,1.04227973e-03,5.67135359e-02
1712,1712,1.02666485,22.80142864,1.02717153,22.80200757,5.06673092e-04,5.78938504e-04,1.02719184,22.81995108,5.26988784e-04,1.85224460e-02
1713,1713,0.99407368,22.23008738,0.99206339,22.16740686,2.01029142e-03,6.26805124e-02,0.99184613,22.15211396,2.22755146e-03,7.79734202e-02
1714,1714,1.18180551,28.62768213,1.18328799,28.65984732,1.48247893e-03,3.21651884e-02,1.18345229,28.64892177,1.64677976e-03,2.12396384e-02
1715,1715,1.03117421,28.49501245,1.03064017,28.44189447,5.34040585e-04,5.31179756e-02,1.03069436,28.43967114,4.79849066e-04,5.53413124e-02
1716,1716,1.04348215,28.47848282,1.04353293,28.52709316,5.07806102e-05,4.86103343e-02,1.04357632,28.52570239,9.41656583e-05,4.72195675e-02
1717,1717,1.01777370,32.76349381,1.01664807,32.95993760,1.12562715e-03,1.96443794e-01,1.01666748,32.96223748,1.10622308e-03,1.98743675e-01
1718,1718,1.01779455,32.75800151,1.01690533,32.75859409,8.89222378e-04,5.92585560e-04,1.01693194,32.75802934,8.62609440e-04,2.78338408e-05
1719,1719,1.03198300,31.42503184,1.03076154,31.46734691,1.22145867e-03,4.23150702e-02,1.03080947,31.46480505,1.17352482e-03,3.97732064e-02
1720,1720,1.02070507,28.77010196,1.02024257,28.73865171,4.62494103e-04,3.14502405e-02,1.02035633,28.74861846,3.48733113e-04,2.14834973e-02
1721,1721,0.99628401,30.40537624,0.99971784,30.46482830,3.43383357e-03,5.94520679e-02,0.99981340,30.47707971,3.52939325e-03,7.17034751e-02
1722,1722,0.99627814,30.40503835,0.99896441,30.14758682,2.68626719e-03,2.57451526e-01,0.99905495,30.15921691,2.77680689e-03,2.45821436e-01
1723,1723,1.04363904,29.73044675,1.04380379,29.82746917,1.64745587e-04,9.70224240e-02,1.04384482,29.82593706,2.05781898e-04,9.54903134e-02
1724,1724,1.04160616,28.06366768,1.04361836,28.03494137,2.01219901e-03,2.87263139e-02,1.04367990,28.03309160,2.07373823e-03,3.05760835e-02
1725,1725,1.03023163,29.34576013,1.03105950,29.29081661,8.27873622e-04,5.49435196e-02,1.03110162,29.28888900,8.69992153e-04,5.68711318e-02
1726,1726,0.99823229,26.16229137,0.99802853,26.16800277,2.03765225e-04,5.71139974e-03,0.99797639,26.16217144,2.55899332e-04,1.19932973e-04
1727,1727,1.05000000,28.89711257,1.05155088,29.04803944,1.55088453e-03,1.50926871e-01,1.05163088,29.04179098,1.63087704e-03,1.44678412e-01
1728,1728,1.04242101,29.49916045,1.04169150,29.44258308,7.29511082e-04,5.65773777e-02,1.04173058,29.44043837,6.90427444e-04,5.87220828e-02
1729,1729,1.03140024,28.72361167,1.03186622,28.68522930,4.65977581e-04,3.83823751e-02,1.03192877,28.68367965,5.28527345e-04,3.99320196e-02
1730,1730,1.00630837,32.36715488,1.00318358,32.28023165,3.12478608e-03,8.69232310e-02,1.00325345,32.28016376,3.05491491e-03,8.69911162e-02
1731,1731,1.00630837,32.36715488,1.00490900,32.58848100,1.39936951e-03,2.21326127e-01,1.00497861,32.58834823,1.32976070e-03,2.21193356e-01
1732,1732,1.10885892,24.80082212,1.10795668,24.74286086,9.02236353e-04,5.79612586e-02,1.10803396,24.73404217,8.24959429e-04,6.67799477e-02
1733,1733,1.15023970,26.36092615,1.14925938,26.41966123,9.80321266e-04,5.87350809e-02,1.14933684,26.40931229,9.02861530e-04,4.83861373e-02
1734,1734,1.15002290,26.46198757,1.14981218,26.53557395,2.10723936e-04,7.35863799e-02,1.14988928,26.52508336,1.33623251e-04,6.30957853e-02
1735,1735,1.15007583,26.57972661,1.15118083,26.67012577,1.10500417e-03,9.03991581e-02,1.15125893,26.66099051,1.18309540e-03,8.12639003e-02
1736,1736,1.09428483,25.52045620,1.09324385,25.50386083,1.04097967e-03,1.65953682e-02,1.09332462,25.49421880,9.60214437e-04,2.62373998e-02
1737,1737,1.12737665,25.51348787,1.12800191,25.54239399,6.25259108e-04,2.89061281e-02,1.12807474,25.53378551,6.98089890e-04,2.02976403e-02
1738,1738,1.12822186,25.19206806,1.12851030,25.25920078,2.88442408e-04,6.71327128e-02,1.12858339,25.25063462,3.61530291e-04,5.85665557e-02
1739,1739,1.06369563,28.23786502,1.06424201,28.24600655,5.46378613e-04,8.14152102e-03,1.06428694,28.23823228,5.91303229e-04,3.67260051e-04
1740,1740,1.15113627,25.82353166,1.14986227,25.85007556,1.27400717e-03,2.65439057e-02,1.14994889,25.84106746,1.18738550e-03,1.75358041e-02
1741,1741,1.06406375,25.52566920,1.06534458,25.54696864,1.28083335e-03,2.12994468e-02,1.06538813,25.53999314,1.32438489e-03,1.43239409e-02
1742,1742,1.13688510,25.60308648,1.13803550,25.59072852,1.15039840e-03,1.23579573e-02,1.13810982,25.58193532,1.22472017e-03,2.11511643e-02
1743,1743,1.03706674,28.02522077,1.03970442,27.73838868,2.63767707e-03,2.86832090e-01,1.03972665,27.73134565,2.65991043e-03,2.93875123e-01
1744,1744,1.03719668,28.05894248,1.03580762,28.24143827,1.38906076e-03,1.82495792e-01,1.03582549,28.23249020,1.37119001e-03,1.73547724e-01
1745,1745,1.00757383,25.82945388,1.00787874,25.87881134,3.04905244e-04,4.93574541e-02,1.00793964,25.87292238,3.65803999e-04,4.34684979e-02
1746,1746,1.02430981,31.52018900,1.02472057,31.59279443,4.10761463e-04,7.26054326e-02,1.02476206,31.58971601,4.52254097e-04,6.95270107e-02
1747,1747,1.02429700,32.06892180,1.02265356,32.13117494,1.64344176e-03,6.22531377e-02,1.02269238,32.12794469,1.60461734e-03,5.90228899e-02
1748,1748,1.13104866,31.00720132,1.13362202,30.99663810,2.57335566e-03,1.05632196e-02,1.13364239,30.98533473,2.59372282e-03,2.18665848e-02
1749,1749,1.12771782,33.52940790,1.12769756,33.48635758,2.02607332e-05,4.30503138e-02,1.12765360,33.47778189,6.42136707e-05,5.16260045e-02
1750,1750,1.12890171,32.36442565,1.12745880,32.33130776,1.44290325e-03,3.31178924e-02,1.12739578,32.31982786,1.50592140e-03,4.45977918e-02
1751,1751,1.05601979,30.84687643,1.05627545,30.74621870,2.55661912e-04,1.00657734e-01,1.05628816,30.74186878,2.68370069e-04,1.05007657e-01
1752,1752,1.12740724,34.46157032,1.12820516,34.46873942,7.97915253e-04,7.16909844e-03,1.12820652,34.45772615,7.99279926e-04,3.84416611e-03
1753,1753,1.05160620,32.24759959,1.05161460,32.21446398,8.39605226e-06,3.31356129e-02,1.05162407,32.20988658,1.78727949e-05,3.77130129e-02
1754,1754,1.05235748,33.41422171,1.05186591,33.48873514,4.91570117e-04,7.45134377e-02,1.05187526,33.48454933,4.82219958e-04,7.03276222e-02
1755,1755,1.03675794,35.22332784,1.03670715,35.20728460,5.07910644e-05,1.60432438e-02,1.03676886,35.20449053,1.09180603e-05,1.88373142e-02
1756,1756,1.05158026,31.26281587,1.05248935,31.29587119,9.09090142e-04,3.30553233e-02,1.05249942,31.29136562,9.19164406e-04,2.85497484e-02
1757,1757,1.05585600,32.42580837,1.05672276,32.32640519,8.66765627e-04,9.94031728e-02,1.05673551,32.32200954,8.79512671e-04,1.03798829e-01
1758,1758,1.05166414,34.13517002,1.05079866,34.16809846,8.65479051e-04,3.29284390e-02,1.05080627,34.16348487,8.57875707e-04,2.83148527e-02
1759,1759,1.05166791,34.13561116,1.05180620,34.12575823,1.38297929e-04,9.85293929e-03,1.05181360,34.12114422,1.45698518e-04,1.44669460e-02
1760,1760,1.05641252,33.26727221,1.05743802,33.14741686,1.02550525e-03,1.19855359e-01,1.05744971,33.14286562,1.03719423e-03,1.24406591e-01
1761,1761,1.11587874,30.35005193,1.11612224,30.31897958,2.43495865e-04,3.10723485e-02,1.11607740,30.31009321,1.98664424e-04,3.99587176e-02
1762,1762,1.02342018,31.47979759,1.02260904,31.52153157,8.11138359e-04,4.17339774e-02,1.02265605,31.51826242,7.64131884e-04,3.84648338e-02
1763,1763,1.13876079,40.76674868,1.13722861,40.82358609,1.53218010e-03,5.68374075e-02,1.13718966,40.82013054,1.57112649e-03,5.33818599e-02
1764,1764,1.16994197,34.75291538,1.16886454,34.79652019,1.07743038e-03,4.36048096e-02,1.16882171,34.79217535,1.12025418e-03,3.92599771e-02
1765,1765,1.16618149,37.26690500,1.16450995,37.23958840,1.67154105e-03,2.73166047e-02,1.16447033,37.23499110,1.71115655e-03,3.19138978e-02
1766,1766,1.16794811,36.27490756,1.17182975,36.32821169,3.88163443e-03,5.33041329e-02,1.17180421,36.32072478,3.85609768e-03,4.58172176e-02
1767,1767,1.16799632,36.34679909,1.16811791,36.32600983,1.21589806e-04,2.07892586e-02,1.16811012,36.31723865,1.13800763e-04,2.95604428e-02
1768,1768,1.15706056,36.36117900,1.15712329,36.38617122,6.27348824e-05,2.49922237e-02,1.15707349,36.38266117,1.29344329e-05,2.14821683e-02
1769,1769,1.07029326,39.83057639,1.06850385,39.61436449,1.78941336e-03,2.16211903e-01,1.06848289,39.60762678,1.81037696e-03,2.22949611e-01
1770,1770,1.07029326,39.83057639,1.06927493,39.92693233,1.01833015e-03,9.63559359e-02,1.06925411,39.92019374,1.03914735e-03,8.96173488e-02
1771,1771,1.12473620,43.01406765,1.12470930,43.02687540,2.69040967e-05,1.28077551e-02,1.12463540,43.03052268,1.00802000e-04,1.64550272e-02
1772,1772,0.92488752,26.79122651,0.92420317,26.74900496,6.84351374e-04,4.22215412e-02,0.92424889,26.74676241,6.38635758e-04,4.44640966e-02
1773,1773,1.19915294,25.99484918,1.19950824,26.12874906,3.55293374e-04,1.33899873e-01,1.19958899,26.12131580,4.36043939e-04,1.26466619e-01
1774,1774,0.99747058,25.42641360,0.99336242,25.54838893,4.10816536e-03,1.21975328e-01,0.99331121,25.54012907,4.15936831e-03,1.13715469e-01
1775,1775,1.00866441,27.25025583,1.00733801,27.27951542,1.32640614e-03,2.92595895e-02,1.00740090,27.27341809,1.26351033e-03,2.31622606e-02
1776,1776,0.98490546,29.11993351,0.98305182,29.29974681,1.85363268e-03,1.79813300e-01,0.98306976,29.29237641,1.83569298e-03,1.72442897e-01
1777,1777,0.98490546,29.11993351,0.98659409,29.11516100,1.68863787e-03,4.77250723e-03,0.98661208,29.10779993,1.70662781e-03,1.21335799e-02
1778,1778,1.05161292,35.89570114,1.05026619,35.77286828,1.34673242e-03,1.22832860e-01,1.05026215,35.76715356,1.35076702e-03,1.28547573e-01
1779,1779,1.05161292,35.89570114,1.05513426,35.98440718,3.52133918e-03,8.87060497e-02,1.05513044,35.97870085,3.51752037e-03,8.29997185e-02
1780,1780,1.05769597,34.25029307,1.05859598,34.23287499,9.00007192e-04,1.74180788e-02,1.05860583,34.22839849,9.09860993e-04,2.18945817e-02
1781,1781,1.03084386,27.61820155,1.03233070,27.59913929,1.48683764e-03,1.90622623e-02,1.03237857,27.59676846,1.53470855e-03,2.14330931e-02
1782,1782,1.04654465,62.37121957,1.04661915,62.37240141,7.44960152e-05,1.18184480e-03,1.04660172,62.37363398,5.70690287e-05,2.41441569e-03
1783,1783,1.05939800,66.95916832,1.05519303,66.93002177,4.20496442e-03,2.91465417e-02,1.05514542,66.93206761,4.25257669e-03,2.71007083e-02
1784,1784,1.06167914,50.52792582,1.06176181,50.71001017,8.26688575e-05,1.82084354e-01,1.06175424,50.72043526,7.50966105e-05,1.92509444e-01
1785,1785,1.05000000,52.71774109,1.04917146,52.88959671,8.28535033e-04,1.71855622e-01,1.04916977,52.90085223,8.30225945e-04,1.83111142e-01
1786,1786,1.02605816,54.73745944,1.02511956,55.63784387,9.38601574e-04,9.00384430e-01,1.02511211,55.63966072,9.46042943e-04,9.02201278e-01
1787,1787,1.02000000,56.20277487,1.01828602,57.15865465,1.71398246e-03,9.55879783e-01,1.01827883,57.16040968,1.72117366e-03,9.57634812e-01
1788,1788,1.04520494,66.82366750,1.04825253,66.64788847,3.04759599e-03,1.75779027e-01,1.04822676,66.66035314,3.02182614e-03,1.63314356e-01
1789,1789,1.05000000,68.38997495,1.05406078,68.20013168,4.06078389e-03,1.89843272e-01,1.05403690,68.21269945,4.03690428e-03,1.77275503e-01
1790,1790,1.05140191,71.12148334,1.04897989,71.40157219,2.42201742e-03,2.80088847e-01,1.04895283,71.40250379,2.44907891e-03,2.81020448e-01
1791,1791,1.05000000,74.39336208,1.04634984,74.54936099,3.65016120e-03,1.55998913e-01,1.04632751,74.55062002,3.67248772e-03,1.57257945e-01
1792,1792,1.08559146,50.11971460,1.08571413,50.29535452,1.22665613e-04,1.75639923e-01,1.08573682,50.29663984,1.45352935e-04,1.76925242e-01
1793,1793,1.05000000,54.60499098,1.05382704,54.65608399,3.82703923e-03,5.10930043e-02,1.05383768,54.65595754,3.83767597e-03,5.09665559e-02
1794,1794,1.04222420,56.26326561,1.04163764,55.89617691,5.86559962e-04,3.67088704e-01,1.04164188,55.89708635,5.82321469e-04,3.66179263e-01
1795,1795,1.04000000,59.20786618,1.03946725,58.72506756,5.32752133e-04,4.82798628e-01,1.03946935,58.72613928,5.30649038e-04,4.81726910e-01
1796,1796,1.04396498,45.66006984,1.04470426,45.60758253,7.39285025e-04,5.24873129e-02,1.04473556,45.62931904,7.70583442e-04,3.07508010e-02
1797,1797,1.05000000,49.83458255,1.05123760,49.74357075,1.23760338e-03,9.10117997e-02,1.05128097,49.76665988,1.28097204e-03,6.79226695e-02
1798,1798,1.04396498,45.66006984,1.04377136,45.52519191,1.93623834e-04,1.34877926e-01,1.04380628,45.54905073,1.58696834e-04,1.11019109e-01
1799,1799,1.05000000,49.83458255,1.04991927,49.60064844,8.07272372e-05,2.33934105e-01,1.04996488,49.62758860,3.51215358e-05,2.06993947e-01
1800,1800,1.07008499,44.66511871,1.07177355,44.96393846,1.68856236e-03,2.98819743e-01,1.07177876,44.96765913,1.69376856e-03,3.02540412e-01
1801,1801,1.05000000,48.93250065,1.05437025,49.29441610,4.37024759e-03,3.61915456e-01,1.05437386,49.29784306,4.37386142e-03,3.65342413e-01
1802,1802,1.04139834,56.79684325,1.04150488,56.88460854,1.06547555e-04,8.77652956e-02,1.04171271,56.86387586,3.14377363e-04,6.70326083e-02
1803,1803,1.05000000,60.23494992,1.04924717,60.35265216,7.52827745e-04,1.17702234e-01,1.04964189,60.31844196,3.58111873e-04,8.34920314e-02
1804,1804,1.04700258,60.67198828,1.04379951,60.72776882,3.20306967e-03,5.57805381e-02,1.04381659,60.72449451,3.18598392e-03,5.25062272e-02
1805,1805,1.05000000,66.38917388,1.04551875,66.61638217,4.48124667e-03,2.27208290e-01,1.04552666,66.61297809,4.47333581e-03,2.23804208e-01
1806,1806,1.09153346,55.45225452,1.09371553,55.30576174,2.18207420e-03,1.46492775e-01,1.09369196,55.30226365,2.15850129e-03,1.49990866e-01
1807,1807,1.09200309,59.71869742,1.09196530,59.57912441,3.77871680e-05,1.39573010e-01,1.09196358,59.57553543,3.95113293e-05,1.43161990e-01
1808,1808,1.05332929,68.02782378,1.04872205,67.59941975,4.60724234e-03,4.28404030e-01,1.04874851,67.59603745,4.58078676e-03,4.31786336e-01
1809,1809,0.97062767,73.64134754,0.97047937,72.39845629,1.48296720e-04,1.24289125e+00,0.97048275,72.39354580,1.44918753e-04,1.24780174e+00
1810,1810,1.04802146,65.20978823,1.04824557,65.18825469,2.24114475e-04,2.15335407e-02,1.04823171,65.19475855,2.10250561e-04,1.50296741e-02
1811,1811,1.05000000,67.92272628,1.05010914,68.01297228,1.09135837e-04,9.02460059e-02,1.05009164,68.02043743,9.16427362e-05,9.77111521e-02
1812,1812,1.04802146,65.20978823,1.04824258,65.18823071,2.21121088e-04,2.15575178e-02,1.04822858,65.19474099,2.07123743e-04,1.50472413e-02
1813,1813,1.05000000,67.92272628,1.05010282,67.94565324,1.02821772e-04,2.29269613e-02,1.05003926,67.95738156,3.92644585e-05,3.46552777e-02
1814,1814,1.06253925,63.10981483,1.06194886,63.18055421,5.90394470e-04,7.07393863e-02,1.06194023,63.18543156,5.99025947e-04,7.56167339e-02
1815,1815,1.06326443,65.80012807,1.05739525,65.91172916,5.86918188e-03,1.11601090e-01,1.05739078,65.91646133,5.87364878e-03,1.16333260e-01
1816,1816,1.06783084,48.01974812,1.06724223,48.03381072,5.88611611e-04,1.40625980e-02,1.06724257,48.03595197,5.88270317e-04,1.62038488e-02
1817,1817,1.04933109,54.50096577,1.04949562,54.55706285,1.64533404e-04,5.60970704e-02,1.05019207,54.52898057,8.60980901e-04,2.80147912e-02
1818,1818,1.07759765,47.34822582,1.07724222,47.33666090,3.55424826e-04,1.15649202e-02,1.07721505,47.34633675,3.82595738e-04,1.88907462e-03
1819,1819,1.03353763,51.26957442,1.03028873,51.18997663,3.24890401e-03,7.95977823e-02,1.03026532,51.20018030,3.27230806e-03,6.93941127e-02
1820,1820,1.08250998,47.27964507,1.08212155,47.25345434,3.88422371e-04,2.61907257e-02,1.08210002,47.26405473,4.09959614e-04,1.55903358e-02
1821,1821,1.10103276,51.04385922,1.10029083,51.01093246,7.41923134e-04,3.29267619e-02,1.10026565,51.02273440,7.67107248e-04,2.11248192e-02
1822,1822,1.05224339,56.53030830,1.05249965,56.16525065,2.56259935e-04,3.65057647e-01,1.05249114,56.16777953,2.47750760e-04,3.62528763e-01
1823,1823,1.05000000,59.05187366,1.05125567,58.65556569,1.25566785e-03,3.96307972e-01,1.05124709,58.65807445,1.24708654e-03,3.93799211e-01
1824,1824,1.04996087,53.02638453,1.04988538,53.00752776,7.54933814e-05,1.88567745e-02,1.04972473,52.98645883,2.36145406e-04,3.99257021e-02
1825,1825,1.05000000,55.54101007,1.05007398,55.61873833,7.39779442e-05,7.77282652e-02,1.04991888,55.59515420,8.11191889e-05,5.41441278e-02
1826,1826,1.06299932,54.15916801,1.06333519,54.16575704,3.35872122e-04,6.58903342e-03,1.06322831,54.16647016,2.28993047e-04,7.30215753e-03
1827,1827,1.05000000,56.69333550,1.05094458,56.73388759,9.44577935e-04,4.05520897e-02,1.05081352,56.73460051,8.13520708e-04,4.12650124e-02
1828,1828,1.05403774,63.38751198,1.05453519,63.33084652,4.97450279e-04,5.66654640e-02,1.05452418,63.33178459,4.86442062e-04,5.57273924e-02
1829,1829,1.05000000,69.03658120,1.04766613,69.05282495,2.33386575e-03,1.62437523e-02,1.04766775,69.05325012,2.33224797e-03,1.66689205e-02
1830,1830,1.05674283,63.81476288,1.05748252,63.75015891,7.39686942e-04,6.46039714e-02,1.05747201,63.75107675,7.29179634e-04,6.36861334e-02
1831,1831,1.05864593,68.69584248,1.05819518,68.66954115,4.50749822e-04,2.63013332e-02,1.05818913,68.67042588,4.56795204e-04,2.54165984e-02
1832,1832,1.04309481,58.09579533,1.04465098,58.09634478,1.55617074e-03,5.49443148e-04,1.04476552,58.07521928,1.67070810e-03,2.05760522e-02
1833,1833,1.05000000,61.52779737,1.05404064,61.67150282,4.04064285e-03,1.43705449e-01,1.05410427,61.64626256,4.10427016e-03,1.18465186e-01
1834,1834,1.04783772,62.39168580,1.04756398,62.46642859,2.73733851e-04,7.47427897e-02,1.04775589,62.44231773,8.18299324e-05,5.06319228e-02
1835,1835,1.04782495,66.98771675,1.05165653,67.48107043,3.83157853e-03,4.93353682e-01,1.05175486,67.43519604,3.92990691e-03,4.47479286e-01
1836,1836,1.04192579,57.89619577,1.04166962,58.01497191,2.56176482e-04,1.18776143e-01,1.04165542,58.02247223,2.70369485e-04,1.26276457e-01
1837,1837,1.05000000,61.27314541,1.05054158,61.44690159,5.41583995e-04,1.73756184e-01,1.05052891,61.45470197,5.28913577e-04,1.81556559e-01
1838,1838,1.08854312,47.99130289,1.08823915,47.98057721,3.03969126e-04,1.07256733e-02,1.08820821,47.98987263,3.34907170e-04,1.43026080e-03
1839,1839,1.05000000,53.13297823,1.05203288,53.05230065,2.03287584e-03,8.06775857e-02,1.05198145,53.06492986,1.98145196e-03,6.80483759e-02
1840,1840,1.08854233,47.99291370,1.08823896,47.98225095,3.03371939e-04,1.06627530e-02,1.08820804,47.99154343,3.34297396e-04,1.37026394e-03
1841,1841,1.05000000,58.32151724,1.04593051,58.27244457,4.06948697e-03,4.90726707e-02,1.04595009,58.26434625,4.04990781e-03,5.71709900e-02
1842,1842,1.04000864,70.05430656,1.03894310,70.20113760,1.06554177e-03,1.46831039e-01,1.03889272,70.20332562,1.11592650e-03,1.49019063e-01
1843,1843,1.05000000,73.93911946,1.04921379,74.09091450,7.86211786e-04,1.51795048e-01,1.04916629,74.09355456,8.33714943e-04,1.54435106e-01
1844,1844,1.03793167,71.08457183,1.03712351,71.15837774,8.08158951e-04,7.38059167e-02,1.03718074,71.15320476,7.50929553e-04,6.86329390e-02
1845,1845,1.05000000,74.96952628,1.04768271,75.01591468,2.31729314e-03,4.63883992e-02,1.04773646,75.01010451,2.26354365e-03,4.05782368e-02
1846,1846,1.05654043,62.97420772,1.05642578,63.01087788,1.14647398e-04,3.66701542e-02,1.05641283,63.01441546,1.27595893e-04,4.02077361e-02
1847,1847,1.03000000,74.37616361,1.02732981,74.53042097,2.67019229e-03,1.54257359e-01,1.02730841,74.53546970,2.69159409e-03,1.59306085e-01
1848,1848,1.04000000,72.22971501,1.04259564,71.97372305,2.59564129e-03,2.55991956e-01,1.04257881,71.97937636,2.57880946e-03,2.50338654e-01
1849,1849,1.06098206,66.96525121,1.06281451,67.07070653,1.83245633e-03,1.05455317e-01,1.06278392,67.07617475,1.80186252e-03,1.10923532e-01
1850,1850,1.08412662,49.21913866,1.08311229,49.21479190,1.01432580e-03,4.34675989e-03,1.08301877,49.21976613,1.10784254e-03,6.27476399e-04
1851,1851,1.05000000,52.69032933,1.05124724,52.85406310,1.24724145e-03,1.63733771e-01,1.05113837,52.85906791,1.13836840e-03,1.68738584e-01
1852,1852,1.04903543,59.73732719,1.04940150,59.74850971,3.66077558e-04,1.11825271e-02,1.04945100,59.74532727,4.15568357e-04,8.00008615e-03
1853,1853,1.05000000,66.40820984,1.05050993,66.35385103,5.09928289e-04,5.43588120e-02,1.05056063,66.34993002,5.60626510e-04,5.82798156e-02
1854,1854,1.05000000,66.26741990,1.04929816,66.26722459,7.01837797e-04,1.95301634e-04,1.04934882,66.26331365,6.51178940e-04,4.10624693e-03
1855,1855,1.05663875,64.16002597,1.05789540,64.12977902,1.25664077e-03,3.02469531e-02,1.05788771,64.12898780,1.24895938e-03,3.10381730e-02
1856,1856,1.05000000,69.15793624,1.05257025,69.00139371,2.57025354e-03,1.56542534e-01,1.05256943,69.00044584,2.56942525e-03,1.57490407e-01
1857,1857,1.05694555,63.04588467,1.05887177,63.20201369,1.92621860e-03,1.56129018e-01,1.05890924,63.18883183,1.96369092e-03,1.42947164e-01
1858,1858,1.05692934,67.02878315,1.05748418,66.58233236,5.54843454e-04,4.46450790e-01,1.05749919,66.56443750,5.69852832e-04,4.64345647e-01
1859,1859,1.06270064,62.98493424,1.06263797,63.04112234,6.26621148e-05,5.61880950e-02,1.06262906,63.04603608,7.15718678e-05,6.11018325e-02
1860,1860,1.04000000,71.91161974,1.04345950,71.88355473,3.45949530e-03,2.80650035e-02,1.04345270,71.88856130,3.45269571e-03,2.30584354e-02
1861,1861,1.06183385,60.20339670,1.06598558,59.41236540,4.15173567e-03,7.91031300e-01,1.06598556,59.41327440,4.15171047e-03,7.90122300e-01
1862,1862,1.05000000,63.16564752,1.05115024,62.16431590,1.15024450e-03,1.00133162e+00,1.05114873,62.16565552,1.14872603e-03,9.99991997e-01
1863,1863,1.05867010,52.00990756,1.05708191,52.30181422,1.58819087e-03,2.91906662e-01,1.05707473,52.30187382,1.59536775e-03,2.91966261e-01
1864,1864,1.05000000,54.94964647,1.05140298,55.15885261,1.40297734e-03,2.09206140e-01,1.05139775,55.15920718,1.39774778e-03,2.09560713e-01
1865,1865,1.05685257,63.80207329,1.05728504,63.76347365,4.32476917e-04,3.85996380e-02,1.05725833,63.76545475,4.05765491e-04,3.66185380e-02
1866,1866,1.05000000,67.73742942,1.05059576,67.53778350,5.95763976e-04,1.99645919e-01,1.05055511,67.54072329,5.55112844e-04,1.96706126e-01
1867,1867,1.09169319,49.35976302,1.09045134,49.39045159,1.24184268e-03,3.06885691e-02,1.09047284,49.39247108,1.22034606e-03,3.27080596e-02
1868,1868,1.09217020,53.14280034,1.09056760,53.08488385,1.60260309e-03,5.79164918e-02,1.09059178,53.08642985,1.57841986e-03,5.63704947e-02
1869,1869,1.06239769,62.74764566,1.06234271,62.82189518,5.49829808e-05,7.42495226e-02,1.06233432,62.82672461,6.33663844e-05,7.90789439e-02
1870,1870,1.06327182,66.83316498,1.06221484,67.09521225,1.05698554e-03,2.62047270e-01,1.06220945,67.09998799,1.06237773e-03,2.66823008e-01
1871,1871,1.05460499,56.46444778,1.05474071,56.61604811,1.35710481e-04,1.51600327e-01,1.05455118,56.61607465,5.38154250e-05,1.51626872e-01
1872,1872,1.05000000,58.83274149,1.04795790,59.02538131,2.04209939e-03,1.92639819e-01,1.04778860,59.02526974,2.21139522e-03,1.92528249e-01
1873,1873,1.05492140,71.52627862,1.05723691,71.62130314,2.31550557e-03,9.50245227e-02,1.05724472,71.62558664,2.32331358e-03,9.93080213e-02
1874,1874,1.05000000,77.18659480,1.05127294,77.24296133,1.27293996e-03,5.63665294e-02,1.05127056,77.24781258,1.27055566e-03,6.12177847e-02
1875,1875,1.05000000,77.18659480,1.05417239,77.13768479,4.17239142e-03,4.89100116e-02,1.05417001,77.14253656,4.17000953e-03,4.40582361e-02
1876,1876,1.05000000,77.18659480,1.05100876,77.24468231,1.00876130e-03,5.80875134e-02,1.05107587,77.24638688,1.07586746e-03,5.97920860e-02
1877,1877,1.04611266,62.30753031,1.04627809,62.30875484,1.65431663e-04,1.22452191e-03,1.04626214,62.30994383,1.49479680e-04,2.41351012e-03
1878,1878,1.05945450,66.94908268,1.05969540,66.73098932,2.40898698e-04,2.18093367e-01,1.05959021,66.73572866,1.35714703e-04,2.13354023e-01
